stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_code
124035,Monte Vista Dr at Villa Rosa Pl,49.10593,-121.98903,0,124035
124036,Monte Vista Dr at Canterbury Dr,49.1058,-121.9865,0,124036
108266,Cumberland Ave at Carter Rd,49.10783,-121.98399,0,108266
124016,Cumberland Ave at Cambridge St,49.10794,-121.9813,0,124016
108267,Cumberland Ave at Tyson Rd,49.10808,-121.97738,0,108267
108271,Tyson Rd at Watson Rd,49.1107,-121.97647,0,108271
108273,Tyson Rd at South Sumas Rd,49.119,-121.97633,0,108273
124008,Evans Rd at Stevenson Rd,49.12322,-121.97745,0,124008
920000,Chilliwack Garage,49.14511,-121.99908,0,920000
120013,Hwy 11 at Harris Rd,49.1046,-122.2899,0,120013
120006,Old Clayburn Rd at Beverley Cres,49.06008,-122.26297,0,120006
120032,Bevan Ave at Gladwin Rd,49.04185,-122.31471,0,120032
124065,Yale Rd at Woodbine St,49.17672,-121.93733,0,124065
108250,Yale Rd at McGrath Rd,49.18215,-121.80547,0,108250
132027,Yale Rd at Hwy 9,49.1848,-121.76724,0,132027
124001,Hwy 9 at E Victor Dr,49.19228,-121.77605,0,124001
126007,Hwy 9 at McDonald Rd,49.23167,-121.76729,0,126007
132000,McDonald Rd at York Cres,49.23083,-121.76294,0,132000
132019,Vimy Rd at Elm Rd,49.23144,-121.76085,0,132019
126005,Elm Rd at Pinewood Ave,49.23151,-121.759,0,126005
126004,7300 Blk Elm Rd,49.23162,-121.75494,0,126004
126003,Elm Rd at Arbutus Dr,49.23252,-121.7513,0,126003
126002,Morrow Rd at Logan Rd,49.23576,-121.75132,0,126002
126000,Heath Rd at Vimy Rd,49.23675,-121.76013,0,126000
132001,Pioneer Ave at Park St,49.23872,-121.76191,0,132001
132002,Pioneer Ave at Evergreen Dr,49.23896,-121.76521,0,132002
132003,Lougheed Hwy at McCaffrey Rd,49.24248,-121.7697,0,132003
126009,Hot Springs Rd at Dogwood Rd,49.28259,-121.78224,0,126009
126010,Hot Springs Rd at Emerald Ave,49.28887,-121.78012,0,126010
126011,Hot Springs Rd at Balsam Ave,49.29618,-121.78404,0,126011
132005,Hot Springs Rd at Miami River Dr,49.29984,-121.78517,0,132005
132006,St Alice St at Esplanade Ave,49.30354,-121.78791,0,132006
132007,Lillooet Ave at Maple St,49.30247,-121.78399,0,132007
132008,Lillooet Ave at Chehalis St,49.30248,-121.78011,0,132008
132024,Eagle St at Bear Ave,49.30169,-121.77823,0,132024
132023,McComb Dr at Chestnut Ave,49.29587,-121.77761,0,132023
132009,McComb Dr at Alder Ave,49.29075,-121.7776,0,132009
132004,Emerald Ave at Hot Springs Rd,49.28821,-121.77952,0,132004
132010,Lougheed Hwy at McCaffrey Rd,49.24265,-121.77009,0,132010
132011,Pioneer Ave at Evergreen Dr,49.23892,-121.76539,0,132011
132012,Pioneer Ave at Park St,49.23868,-121.762,0,132012
132013,Heath Rd at Vimy Rd,49.2368,-121.76016,0,132013
132014,Morrow Rd at Rosevale Ave,49.23575,-121.75865,0,132014
132016,Logan Rd at Morrow Rd,49.23537,-121.7509,0,132016
132017,Elm Rd at Arbutus Dr,49.23282,-121.75102,0,132017
132018,7300 Blk Elm Rd,49.23222,-121.7543,0,132018
126006,Elm Rd at Pinewood Ave,49.23148,-121.75847,0,126006
132020,McDonald Rd at York Cres,49.23116,-121.76391,0,132020
132021,McDonald Rd at Hwy 9,49.23201,-121.76649,0,132021
126008,Hwy 9 at Tuyttens Rd,49.22976,-121.77023,0,126008
124002,Hwy 9 at W Victor Dr,49.19166,-121.77565,0,124002
132026,Yale Rd at Hwy 9,49.18498,-121.76652,0,132026
108251,Yale Rd at McGrath Rd,49.18223,-121.80543,0,108251
124042,Luckakuck Way at Amber Dr,49.14261,-121.97082,0,124042
124043,Luckakuck Way at Lickman Rd,49.14268,-122.00633,0,124043
124044,Yale Rd at Aitken Rd,49.14507,-122.00004,0,124044
124045,Yale Rd at Enterprise Dr,49.14499,-121.99539,0,124045
124046,44500 Blk Yale Rd,49.14492,-121.99163,0,124046
124047,Yale Rd at Atchelitz Rd,49.14488,-121.9889,0,124047
124048,44800 Blk Yale Rd,49.14476,-121.98249,0,124048
124049,Yale Rd at Evans Rd,49.14471,-121.98012,0,124049
124050,Young Rd at Airport Rd,49.15498,-121.95142,0,124050
124051,Young Rd at Southlands Dr,49.15774,-121.95194,0,124051
124052,Young Rd at Chilliwack Central Rd,49.16221,-121.95248,0,124052
124053,Young Rd at Cheam Ave,49.16688,-121.95257,0,124053
124038,Young Rd at Cheam Ave,49.16632,-121.95267,0,124038
124039,Young Rd at Chilliwack Central Rd,49.16145,-121.9525,0,124039
124040,Young Rd at Hocking Ave,49.15759,-121.95191,0,124040
124072,Petawawa Rd at Vedder Rd,49.09937,-121.96297,0,124072
124075,Vedder Mountain Rd at Giesbrecht Rd,49.08984,-122.00618,0,124075
124077,Yarrow Central Rd at Wilson Rd,49.08209,-122.04632,0,124077
108242,Yarrow Central Rd at Kehler St,49.08212,-122.05426,0,108242
124076,Yarrow Central Rd at Cypress St,49.08212,-122.06266,0,124076
124078,Boundary Rd at Berry Rd,49.09197,-122.08047,0,124078
108243,Sumas Prairie Rd at South Sumas Rd,49.11848,-122.04555,0,108243
124032,South Sumas Rd at Unsworth Rd,49.11833,-121.9901,0,124032
124020,Park St at 3rd Ave,49.3811,-121.44266,0,124020
124021,6th Ave at Commission St,49.38265,-121.43583,0,124021
124022,Kawkawa Lake Rd at 6th Ave,49.37752,-121.4305,0,124022
124023,Kawkawa Lake Rd at Swallow Pl,49.38154,-121.42033,0,124023
124024,Kawkawa Lake Rd at Crystal River Ct,49.38181,-121.42164,0,124024
124025,7th Ave at Fraser Canyon Hospital,49.37651,-121.42701,0,124025
124026,Old Hope-Princeton Way at 5th Ave,49.37558,-121.43169,0,124026
124066,Flood Hope Rd at Silverview Rd,49.36061,-121.46522,0,124066
124029,3rd Ave at Commission St,49.38027,-121.44229,0,124029
124064,Chawathil Rd at Lougheed Hwy,49.36926,-121.55142,0,124064
120052,Yale First Nations,49.35219,-121.61315,0,120052
124019,Seabird Island First Nations,49.25421,-121.72986,0,124019
126012,Seabird Island First Nations,49.25442,-121.72956,0,126012
120051,Yale First Nations,49.35232,-121.6129,0,120051
120059,Dewdney Trunk Rd at Lougheed Hwy,49.15002,-122.25518,0,120059
120055,11th Ave at Stave Lake St,49.14477,-122.29285,0,120055
120056,Scott Ave at Wren St,49.13514,-122.33785,0,120056
120057,Taulbut St at 10th Ave,49.14283,-122.30598,0,120057
120058,Best Ave at Forbes St,49.15105,-122.29363,0,120058
120054,Carvolth Exch Bay 1,49.16068,-122.66006,0,120054
120053,Lougheed Stn Bay 1,49.24788,-122.89531,0,120053
908003,Creamery Garage,49.15155,-121.95203,0,908003
108094,Vedder Rd at Promontory Rd South Side,49.11036,-121.95811,0,108094
124084,Watson Rd at Glenmore Dr,49.11119,-121.96593,0,124084
108249,Thomas Rd at Remington Cres,49.10663,-121.95399,0,108249
124068,Sunnyside Blvd at Balsam St,49.07212,-121.97637,0,124068
124086,Chilliwack Mall,49.1406,-121.9643,0,124086
108113,Cottonwood Mall,49.14171,-121.96435,0,108113
124079,Promontory Rd at Vedder Rd,49.11135,-121.95579,0,124079
120061,Lower Sumas Mountain Rd at Marshall Rd,49.04901,-122.2235,0,120061
120062,Junction Mall,49.13091,-122.31975,0,120062
124087,Cultus Lake Marina,49.06772,-121.97604,0,124087
124088,Vedder Rd at Watson Rd,49.11016,-121.95831,0,124088
124089,Vedder Rd at Promontory Rd North Side,49.11202,-121.95771,0,124089
124091,Promontory Rd at Vedder Rd,49.11126,-121.95685,0,124091
124090,Promontory Rd at Vedder Rd,49.11133,-121.9567,0,124090
107746,32 Ave at 272 St,49.06046,-122.46927,0,107746
120067,Mission Walmart,49.13198,-122.34088,0,120067
120071,Hearthstone Crt at Latimer St,49.07425,-122.26152,0,120071
120070,Marshall Rd at Griffiths Rd,49.03824,-122.26487,0,120070
120069,Marshall Rd at Majestic Cres,49.03826,-122.32663,0,120069
120068,Marshall Rd at Meadows St,49.03823,-122.33353,0,120068
126013,Morrow Rd at Rosevale Ave,49.23581,-121.75826,0,126013
120074,34900 Blk Laburnum Ave,49.06456,-122.25748,0,120074
124092,Yale Rd at Evans Rd,49.14477,-121.98039,0,124092
120075,Marshall Rd at Salton Rd,49.03884,-122.28717,0,120075
107020,Bourquin Exch Bay E,49.04834,-122.30861,0,107020
120072,McDougall Ave at McCallum Rd,49.04557,-122.29225,0,120072
120073,McDougall Ave at Montrose Ave,49.04564,-122.2901,0,120073
120076,Gatineau Pl,49.24802,-122.8949,0,120076
120077,Cedar Valley Connector at Lougheed Hwy,49.13433,-122.32645,0,120077
124094,Downtown Chilliwack,49.16883,-121.95635,0,124094
124096,Downtown Chilliwack Bay A,49.16859,-121.95545,0,124096
124098,Downtown Chilliwack Bay D,49.16995,-121.95461,0,124098
124097,Downtown Chilliwack Bay C,49.16939,-121.9554,0,124097
124095,Downtown Chilliwack Bay B,49.16883,-121.9558,0,124095
120082,11th Ave at Taulbut St,49.14388,-122.30661,0,120082
120078,G Ferguson Way at Tims St,49.05501,-122.3326,0,120078
120079,Dewdney Trunk Rd at Stave Lake St,49.15816,-122.28671,0,120079
120080,Cedar St at 3rd Ave,49.1366,-122.31656,0,120080
120081,Marshall Rd at Everett St,49.0385,-122.25475,0,120081
120090,Montrose Exch Bay H,49.04718,-122.29042,0,120090
120089,Montrose Exch Bay G,49.04645,-122.29042,0,120089
120086,Montrose Exch Bay D,49.0471,-122.29032,0,120086
120085,Montrose Exch Bay C,49.04645,-122.29032,0,120085
120083,Montrose Exch Bay A,49.04595,-122.29033,0,120083
120087,Montrose Exch Bay E,49.04587,-122.29042,0,120087
120084,Montrose Exch Bay B,49.04613,-122.29033,0,120084
120088,Montrose Exch Bay F,49.04614,-122.29042,0,120088
120092,Mission City Stn Bay 1,49.13393,-122.30507,0,120092
120093,Mission City Stn Bay 3,49.13385,-122.30336,0,120093
